udi,product_id,type,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,twf,hdf,pwf,osf,rnf,temp_diff_k,power_kw,wear_rate,air_temp_k_rolling_mean_10,air_temp_k_rolling_std_10,process_temp_k_rolling_mean_10,process_temp_k_rolling_std_10,rotational_speed_rpm_rolling_mean_10,rotational_speed_rpm_rolling_std_10,torque_nm_rolling_mean_10,torque_nm_rolling_std_10,tool_wear_min_rolling_mean_10,tool_wear_min_rolling_std_10,machine_failure_lag_1,machine_failure_lag_2,machine_failure_lag_3,machine_failure_lag_5,machine_failure_lag_10,twf_lag_1,hdf_lag_1,pwf_lag_1,osf_lag_1,rnf_lag_1,cum_machine_failures,temp_ratio,torque_per_rpm,tool_wear_bin,temp_x_speed,torque_x_wear,type_H,type_L,type_M
6170,L53349,L,300.7,310.5,1448,38.2,218,0,0,0,0,0,0,9.800000000000011,5.792000000000001,0.1505524860838726,300.7,,310.5,,1448.0,,38.2,,218.0,,0,0,0,0,0,0,0,0,0,0,0,1.0325906218822747,0.02638121545139419,201-250,14190.400000000016,8327.6,False,True,False
6171,H35584,H,300.8,310.5,1559,40.1,220,0,0,0,0,0,0,9.699999999999989,6.546167539267016,0.14111609997362662,300.8,,310.5,,1559.0,,40.1,,220.0,,0,0,0,0,0,0,0,0,0,0,0,1.032247340425532,0.02572161640428376,201-250,15122.299999999983,8822.0,True,False,False
6172,L53351,L,300.8,310.6,1416,42.2,225,0,0,0,0,0,0,9.800000000000011,6.257089005235603,0.15889830497252944,300.8,,310.6,,1416.0,,42.2,,225.0,,0,0,0,0,0,0,0,0,0,0,0,1.0325797872340425,0.029802259865958854,201-250,13876.800000000016,9495.0,False,True,False
6173,L53352,L,300.8,310.6,1577,37.9,227,1,1,0,0,0,0,9.800000000000011,6.258460732984293,0.14394419775273037,300.8,,310.6,,1577.0,,37.9,,227.0,,0,0,0,0,0,0,0,0,0,0,0,1.0325797872340425,0.02403297398602855,201-250,15454.600000000019,8603.3,False,True,False
6174,L53353,L,300.8,310.7,1633,27.8,0,0,0,0,0,0,0,9.899999999999977,4.75365445026178,0.0,300.8,,310.7,,1633.0,,27.8,,0.0,,0,0,0,0,0,0,0,0,0,0,1,1.0329122340425532,0.017023882414559776,0-50,16166.699999999963,0.0,False,True,False
6175,L53354,L,300.9,310.7,1573,31.2,2,0,0,0,0,0,0,9.800000000000011,5.1390157068062825,0.0012714558161020623,300.9,,310.7,,1573.0,,31.2,,2.0,,0,0,0,0,0,0,0,0,0,0,0,1.032568959787305,0.01983471073119217,0-50,15415.400000000018,62.4,False,True,False
6176,L53355,L,300.9,310.8,1517,44.3,4,0,0,0,0,0,0,9.900000000000034,7.036973821989528,0.002636783122849846,300.9,,310.8,,1517.0,,44.3,,4.0,,0,0,0,0,0,0,0,0,0,0,0,1.032901296111665,0.029202373085562044,0-50,15018.300000000052,177.2,False,True,False
6177,L53356,L,301.0,310.9,1515,37.3,6,0,0,0,0,0,0,9.899999999999977,5.917225130890052,0.003960396036989837,301.0,,310.9,,1515.0,,37.3,,6.0,,0,0,0,0,0,0,0,0,0,0,0,1.0328903654485049,0.024620462029953487,0-50,14998.499999999965,223.79999999999998,False,True,False
6178,L53357,L,301.0,310.8,1527,45.3,8,0,0,0,0,0,0,9.800000000000011,7.243256544502617,0.005239030775874898,301.0,,310.8,,1527.0,,45.3,,8.0,,0,0,0,0,0,0,0,0,0,0,0,1.0325581395348837,0.029666011768391606,0-50,14964.600000000017,362.4,False,True,False
6179,L53358,L,301.1,310.9,1282,67.9,10,1,0,0,1,0,0,9.799999999999955,9.114952879581152,0.0078003120063960115,301.1,,310.9,,1282.0,,67.9,,10.0,,0,0,0,0,0,0,0,0,0,0,0,1.0325473264696112,0.05296411852342892,0-50,12563.599999999942,679.0,False,True,False
6180,M21039,M,301.1,310.9,1396,45.1,12,0,0,0,0,0,0,9.799999999999955,6.592628272251309,0.008595988532524362,301.1,,310.9,,1396.0,,45.1,,12.0,,0,0,0,0,0,0,0,0,0,0,1,1.0325473264696112,0.0323065902347374,0-50,13680.799999999937,541.2,False,False,True
6181,L53360,L,301.0,310.9,1492,44.6,15,0,0,0,0,0,0,9.899999999999977,6.967874345549738,0.01005361929621071,301.0,,310.9,,1492.0,,44.6,,15.0,,0,0,0,0,0,0,0,0,0,0,0,1.0328903654485049,0.029892761374066514,0-50,14770.799999999967,669.0,False,True,False
6182,L53361,L,301.0,310.8,1975,19.7,17,0,0,0,0,0,0,9.800000000000011,4.074083769633508,0.008607594932350584,301.0,,310.8,,1975.0,,19.7,,17.0,,0,0,0,0,0,0,0,0,0,0,0,1.0325581395348837,0.009974683539253324,0-50,19355.000000000022,334.9,False,True,False
6183,L53362,L,301.0,310.8,1475,35.3,19,0,0,0,0,0,0,9.800000000000011,5.452094240837695,0.012881355923470266,301.0,,310.8,,1475.0,,35.3,,19.0,,0,0,0,0,0,0,0,0,0,0,0,1.0325581395348837,0.02393220337360528,0-50,14455.000000000016,670.6999999999999,False,True,False
6184,H35597,H,301.0,310.9,1495,37.3,21,0,0,0,0,0,0,9.899999999999977,5.839109947643978,0.014046822733079048,301.0,,310.9,,1495.0,,37.3,,21.0,,0,0,0,0,0,0,0,0,0,0,0,1.0328903654485049,0.024949832759230878,0-50,14800.499999999965,783.3,True,False,False
6185,L53364,L,301.0,311.0,1553,35.8,26,0,0,0,0,0,0,10.0,5.82171727748691,0.01674179007292866,301.0,,311.0,,1553.0,,35.8,,26.0,,0,0,0,0,0,0,0,0,0,0,0,1.0332225913621262,0.023052157100417154,0-50,15530.0,930.8,False,True,False
6186,L53365,L,301.1,311.0,1918,21.7,28,0,0,0,0,0,0,9.899999999999977,4.358178010471204,0.014598540138374066,301.1,,311.0,,1918.0,,21.7,,28.0,,0,0,0,0,0,0,0,0,0,0,0,1.0328794420458318,0.0113138686072399,0-50,18988.199999999957,607.6,False,True,False
6187,M21046,M,301.1,311.0,1413,46.6,30,0,0,0,0,0,0,9.899999999999977,6.894848167539267,0.02123142249028208,301.1,,311.0,,1413.0,,46.6,,30.0,,0,0,0,0,0,0,0,0,0,0,0,1.0328794420458318,0.03297947626823816,0-50,13988.699999999968,1398.0,False,False,True
6188,L53367,L,301.0,311.0,1437,56.0,33,0,0,0,0,0,0,10.0,8.426387434554973,0.022964509378591152,301.0,,311.0,,1437.0,,56.0,,33.0,,0,0,0,0,0,0,0,0,0,0,0,1.0332225913621262,0.038970076521245595,0-50,14370.0,1848.0,False,True,False
6189,L53368,L,301.0,310.9,1450,45.9,35,0,0,0,0,0,0,9.899999999999977,6.969109947643979,0.024137931017835908,301.0,,310.9,,1450.0,,45.9,,35.0,,0,0,0,0,0,0,0,0,0,0,0,1.0328903654485049,0.031655172391961944,0-50,14354.999999999967,1606.5,False,True,False
6190,M21049,M,301.0,310.9,1910,21.9,37,0,0,0,0,0,0,9.899999999999977,4.38,0.01937172773854883,301.0,,310.9,,1910.0,,21.9,,37.0,,0,0,0,0,0,0,0,0,0,0,0,1.0328903654485049,0.011465968580384308,0-50,18908.999999999956,810.3,False,False,True
6191,L53370,L,300.9,310.9,1749,26.4,40,0,0,0,0,0,0,10.0,4.834931937172775,0.022870211536380667,300.9,,310.9,,1749.0,,26.4,,40.0,,0,0,0,0,0,0,0,0,0,0,0,1.0332336324360252,0.01509433961401124,0-50,17490.0,1056.0,False,True,False
6192,H35605,H,301.0,310.9,1916,22.0,42,0,0,0,0,0,0,9.899999999999977,4.413821989528796,0.021920668047014265,301.0,,310.9,,1916.0,,22.0,,42.0,,0,0,0,0,0,0,0,0,0,0,0,1.0328903654485049,0.011482254691293187,0-50,18968.399999999958,924.0,True,False,False
6193,L53372,L,301.0,310.9,1428,45.3,47,0,0,0,0,0,0,9.899999999999977,6.7736544502617795,0.032913165243058005,301.0,,310.9,,1428.0,,45.3,,47.0,,0,0,0,0,0,0,0,0,0,0,0,1.0328903654485049,0.03172268905341548,0-50,14137.199999999968,2129.1,False,True,False
6194,L53373,L,301.0,310.9,1578,38.4,49,0,0,0,0,0,0,9.899999999999977,6.345047120418847,0.031051964492362503,301.0,,310.9,,1578.0,,38.4,,49.0,,0,0,0,0,0,0,0,0,0,0,0,1.0328903654485049,0.024334600745035104,0-50,15622.199999999964,1881.6,False,True,False
6195,L53374,L,300.9,310.8,1571,39.9,51,0,0,0,0,0,0,9.900000000000034,6.5636544502617795,0.0324633990881837,300.9,,310.8,,1571.0,,39.9,,51.0,,0,0,0,0,0,0,0,0,0,0,0,1.032901296111665,0.025397835757226074,51-100,15552.900000000054,2034.8999999999999,False,True,False
6196,L53375,L,300.9,310.8,1729,30.2,53,0,0,0,0,0,0,9.900000000000034,5.467623036649214,0.030653556951617374,300.9,,310.8,,1729.0,,30.2,,53.0,,0,0,0,0,0,0,0,0,0,0,0,1.032901296111665,0.017466743772431032,51-100,17117.10000000006,1600.6,False,True,False
6197,L53376,L,300.9,310.8,1701,30.4,55,0,0,0,0,0,0,9.900000000000034,5.414701570680628,0.03233392120380134,300.9,,310.8,,1701.0,,30.4,,55.0,,0,0,0,0,0,0,0,0,0,0,0,1.032901296111665,0.01787184008355565,51-100,16839.90000000006,1672.0,False,True,False
6198,L53377,L,300.9,310.8,1493,45.8,57,0,0,0,0,0,0,9.900000000000034,7.160146596858638,0.03817816474335019,300.9,,310.8,,1493.0,,45.8,,57.0,,0,0,0,0,0,0,0,0,0,0,0,1.032901296111665,0.030676490267463833,51-100,14780.700000000052,2610.6,False,True,False
6199,M21058,M,301.0,310.9,1554,32.7,59,0,0,0,0,0,0,9.899999999999977,5.321026178010472,0.03796653794210647,301.0,,310.9,,1554.0,,32.7,,59.0,,0,0,0,0,0,0,0,0,0,0,0,1.0328903654485049,0.0210424710289302,51-100,15384.599999999964,1929.3000000000002,False,False,True
6200,L53379,L,300.9,310.9,1497,43.2,62,0,0,0,0,0,0,10.0,6.771769633507853,0.041416165636996544,300.9,,310.9,,1497.0,,43.2,,62.0,,0,0,0,0,0,0,0,0,0,0,0,1.0332336324360252,0.028857715411584692,51-100,14970.0,2678.4,False,True,False
6201,L53380,L,301.0,310.9,1679,29.8,64,0,0,0,0,0,0,9.899999999999977,5.239183246073299,0.03811792731499825,301.0,,310.9,,1679.0,,29.8,,64.0,,0,0,0,0,0,0,0,0,0,0,0,1.0328903654485049,0.01774865990604606,51-100,16622.099999999962,1907.2,False,True,False
6202,M21061,M,301.0,310.9,1510,44.5,66,0,0,0,0,0,0,9.899999999999977,7.036125654450262,0.04370860924257708,301.0,,310.9,,1510.0,,44.5,,66.0,,0,0,0,0,0,0,0,0,0,0,0,1.0328903654485049,0.02947019865598,51-100,14948.999999999965,2937.0,False,False,True
6203,L53382,L,301.0,310.9,1296,54.9,69,0,0,0,0,0,0,9.899999999999977,7.450303664921465,0.053240740699659915,301.0,,310.9,,1296.0,,54.9,,69.0,,0,0,0,0,0,0,0,0,0,0,0,1.0328903654485049,0.042361111078425065,51-100,12830.39999999997,3788.1,False,True,False
6204,L53383,L,301.0,310.9,1404,41.8,71,0,0,0,0,0,0,9.899999999999977,6.145256544502618,0.05056980053378219,301.0,,310.9,,1404.0,,41.8,,71.0,,0,0,0,0,0,0,0,0,0,0,0,1.0328903654485049,0.02977207975087458,51-100,13899.599999999968,2967.7999999999997,False,True,False
6205,M21064,M,300.9,310.8,1519,34.9,73,0,0,0,0,0,0,9.900000000000034,5.551109947643979,0.0480579328189217,300.9,,310.8,,1519.0,,34.9,,73.0,,0,0,0,0,0,0,0,0,0,0,0,1.032901296111665,0.02297564185452558,51-100,15038.100000000051,2547.7,False,False,True
6206,M21065,M,300.9,310.7,1696,27.3,76,0,0,0,0,0,0,9.800000000000011,4.848251308900524,0.04481132072829521,300.9,,310.7,,1696.0,,27.3,,76.0,,0,0,0,0,0,0,0,0,0,0,0,1.032568959787305,0.01609669810371657,51-100,16620.800000000017,2074.8,False,False,True
6207,M21066,M,300.8,310.6,1669,28.4,79,0,0,0,0,0,0,9.800000000000011,4.96330890052356,0.0473337327457557,300.8,,310.6,,1669.0,,28.4,,79.0,,0,0,0,0,0,0,0,0,0,0,0,1.0325797872340425,0.017016177341512173,51-100,16356.200000000019,2243.6,False,False,True
6208,L53387,L,300.7,310.6,1447,40.7,82,0,0,0,0,0,0,9.900000000000034,6.166795811518325,0.05666897024418177,300.7,,310.6,,1447.0,,40.7,,82.0,,0,0,0,0,0,0,0,0,0,0,0,1.0329231792484204,0.02812715962119754,51-100,14325.30000000005,3337.4,False,True,False
6209,M21068,M,300.7,310.6,1418,46.3,84,0,0,0,0,0,0,9.900000000000034,6.874701570680628,0.05923836385103077,300.7,,310.6,,1418.0,,46.3,,84.0,,0,0,0,0,0,0,0,0,0,0,0,1.0329231792484204,0.03265162197979434,51-100,14038.200000000048,3889.2,False,False,True
6210,L53389,L,300.7,310.6,1407,40.5,87,0,0,0,0,0,0,9.900000000000034,5.966858638743456,0.06183368865541315,300.7,,310.6,,1407.0,,40.5,,87.0,,0,0,0,0,0,0,0,0,0,0,0,1.0329231792484204,0.02878464816717509,51-100,13929.300000000048,3523.5,False,True,False
6211,L53390,L,300.8,310.5,1434,44.5,89,0,0,0,0,0,0,9.699999999999989,6.681989528795811,0.062064156163135174,300.8,,310.5,,1434.0,,44.5,,89.0,,0,0,0,0,0,0,0,0,0,0,0,1.032247340425532,0.031032078081567587,51-100,13909.799999999983,3960.5,False,True,False
6212,L53391,L,300.8,310.6,1360,48.8,91,0,0,0,0,0,0,9.800000000000011,6.949528795811518,0.06691176465668253,300.8,,310.6,,1360.0,,48.8,,91.0,,0,0,0,0,0,0,0,0,0,0,0,1.0325797872340425,0.03588235291479238,51-100,13328.000000000015,4440.8,False,True,False
6213,L53392,L,300.8,310.6,1402,53.7,93,0,0,0,0,0,0,9.800000000000011,7.883497382198954,0.06633380879719414,300.8,,310.6,,1402.0,,53.7,,93.0,,0,0,0,0,0,0,0,0,0,0,0,1.0325797872340425,0.03830242507967017,51-100,13739.600000000017,4994.1,False,True,False
6214,L53393,L,300.9,310.6,1552,34.9,95,0,0,0,0,0,0,9.700000000000045,5.671706806282722,0.061211340166745266,300.9,,310.6,,1552.0,,34.9,,95.0,,0,0,0,0,0,0,0,0,0,0,0,1.0322366234629448,0.022487113387572734,51-100,15054.40000000007,3315.5,False,True,False
6215,L53394,L,300.9,310.7,1392,44.2,97,0,0,0,0,0,0,9.800000000000011,6.44255497382199,0.06968390799591673,300.9,,310.7,,1392.0,,44.2,,97.0,,0,0,0,0,0,0,0,0,0,0,0,1.032568959787305,0.03175287354040742,51-100,13641.600000000017,4287.400000000001,False,True,False
6216,L53395,L,301.1,310.8,1521,41.0,99,0,0,0,0,0,0,9.699999999999989,6.529947643979058,0.0650887573536563,301.1,,310.8,,1521.0,,41.0,,99.0,,0,0,0,0,0,0,0,0,0,0,0,1.0322152108933909,0.02695595001515059,51-100,14753.699999999983,4059.0,False,True,False
6217,L53396,L,301.1,310.8,1724,27.5,101,0,0,0,0,0,0,9.699999999999989,4.964397905759163,0.05858468674096015,301.1,,310.8,,1724.0,,27.5,,101.0,,0,0,0,0,0,0,0,0,0,0,0,1.0322152108933909,0.015951276092835687,101-150,16722.79999999998,2777.5,False,True,False
6218,M21077,M,301.0,310.7,1455,46.1,103,0,0,0,0,0,0,9.699999999999989,7.023612565445026,0.07079037795821967,301.0,,310.7,,1455.0,,46.1,,103.0,,0,0,0,0,0,0,0,0,0,0,0,1.0322259136212624,0.03168384877547502,101-150,14113.499999999984,4748.3,False,False,True
6219,H35632,H,301.0,310.6,1366,50.6,106,0,0,0,0,0,0,9.600000000000023,7.237654450261781,0.07759882864011798,301.0,,310.6,,1366.0,,50.6,,106.0,,0,0,0,0,0,0,0,0,0,0,0,1.0318936877076412,0.03704245970933934,101-150,13113.600000000031,5363.6,True,False,False
6220,H35633,H,301.1,310.6,1407,43.9,111,0,0,0,0,0,0,9.5,6.467780104712041,0.07889125793966506,301.1,,310.6,,1407.0,,43.9,,111.0,,0,0,0,0,0,0,0,0,0,0,0,1.03155097974095,0.031201137149110773,101-150,13366.5,4872.9,True,False,False
6221,L53400,L,301.1,310.8,1470,49.3,116,0,0,0,0,0,0,9.699999999999989,7.588586387434555,0.078911564572169,301.1,,310.8,,1470.0,,49.3,,116.0,,0,0,0,0,0,0,0,0,0,0,0,1.0322152108933909,0.03353741494317182,101-150,14258.999999999984,5718.799999999999,False,True,False
6222,M21081,M,301.2,310.9,1359,50.8,118,0,0,0,0,0,0,9.699999999999989,7.2290261780104705,0.08682855034081784,301.2,,310.9,,1359.0,,50.8,,118.0,,0,0,0,0,0,0,0,0,0,0,0,1.0322045152722443,0.03738042675689446,101-150,13182.299999999985,5994.4,False,False,True
6223,H35636,H,301.1,310.8,1792,25.8,121,0,0,0,0,0,0,9.699999999999989,4.841214659685864,0.06752232139089155,301.1,,310.8,,1792.0,,25.8,,121.0,,0,0,0,0,0,0,0,0,0,0,0,1.0322152108933909,0.014397321420537209,101-150,17382.39999999998,3121.8,True,False,False
6224,M21083,M,301.1,310.9,1552,37.9,126,0,0,0,0,0,0,9.799999999999955,6.159246073298429,0.08118556695799899,301.1,,310.9,,1552.0,,37.9,,126.0,,0,0,0,0,0,0,0,0,0,0,0,1.0325473264696112,0.0244201030770489,101-150,15209.59999999993,4775.4,False,False,True
6225,L53404,L,301.2,311.0,1612,32.9,129,0,0,0,0,0,0,9.800000000000011,5.553382198952879,0.08002481384613845,301.2,,311.0,,1612.0,,32.9,,129.0,,0,0,0,0,0,0,0,0,0,0,0,1.0325365205843293,0.020409429267736083,101-150,15797.600000000019,4244.099999999999,False,True,False
6226,M21085,M,301.2,311.0,1424,41.4,131,0,0,0,0,0,0,9.800000000000011,6.173151832460733,0.0919943819578691,301.2,,311.0,,1424.0,,41.4,,131.0,,0,0,0,0,0,0,0,0,0,0,0,1.0325365205843293,0.02907303368744871,101-150,13955.200000000015,5423.4,False,False,True
6227,H35640,H,301.3,311.0,1341,59.3,134,0,0,0,0,0,0,9.699999999999989,8.32683769633508,0.09992542870997358,301.3,,311.0,,1341.0,,59.3,,134.0,,0,0,0,0,0,0,0,0,0,0,0,1.0321938267507467,0.044220730764936066,101-150,13007.699999999984,7946.2,True,False,False
6228,L53407,L,301.2,310.8,1479,38.2,139,0,0,0,0,0,0,9.600000000000023,5.916,0.0939824204908841,301.2,,310.8,,1479.0,,38.2,,139.0,,0,0,0,0,0,0,0,0,0,0,0,1.0318725099601593,0.025828262321955196,101-150,14198.400000000034,5309.8,False,True,False
6229,L53408,L,301.2,310.9,1413,50.1,141,0,0,0,0,0,0,9.699999999999989,7.412701570680628,0.09978768570432577,301.2,,310.9,,1413.0,,50.1,,141.0,,0,0,0,0,0,0,0,0,0,0,0,1.0322045152722443,0.03545647555877107,101-150,13706.099999999984,7064.1,False,True,False
6230,L53409,L,301.3,310.9,2165,17.4,143,0,0,0,0,0,0,9.599999999999966,3.944607329842932,0.0660508082835793,301.3,,310.9,,2165.0,,17.4,,143.0,,0,0,0,0,0,0,0,0,0,0,0,1.031861931629605,0.008036951497442517,101-150,20783.999999999927,2488.2,False,True,False
6231,M21090,M,301.3,311.0,1641,33.0,145,0,0,0,0,0,0,9.699999999999989,5.670471204188481,0.08836075558296114,301.3,,311.0,,1641.0,,33.0,,145.0,,0,0,0,0,0,0,0,0,0,0,0,1.0321938267507467,0.02010968920163943,101-150,15917.69999999998,4785.0,False,False,True
6232,M21091,M,301.3,311.0,1495,40.8,148,0,0,0,0,0,0,9.699999999999989,6.387015706806282,0.09899665545217615,301.3,,311.0,,1495.0,,40.8,,148.0,,0,0,0,0,0,0,0,0,0,0,0,1.0321938267507467,0.027290969881410717,101-150,14501.499999999984,6038.4,False,False,True
6233,L53412,L,301.3,311.0,1576,30.4,151,0,0,0,0,0,0,9.699999999999989,5.016795811518324,0.09581218268032221,301.3,,311.0,,1576.0,,30.4,,151.0,,0,0,0,0,0,0,0,0,0,0,0,1.0321938267507467,0.019289340089283413,151-200,15287.199999999983,4590.4,False,True,False
6234,L53413,L,301.2,310.9,1467,37.1,153,0,0,0,0,0,0,9.699999999999989,5.699026178010472,0.10429447845651364,301.2,,310.9,,1467.0,,37.1,,153.0,,0,0,0,0,0,0,0,0,0,0,0,1.0322045152722443,0.025289706867559845,151-200,14229.899999999983,5676.3,False,True,False
6235,L53414,L,301.2,310.8,1479,41.2,155,0,0,0,0,0,0,9.600000000000023,6.380607329842932,0.10480054083515852,301.2,,310.8,,1479.0,,41.2,,155.0,,0,0,0,0,0,0,0,0,0,0,0,1.0318725099601593,0.02785665988650665,151-200,14198.400000000034,6386.0,False,True,False
6236,L53415,L,301.3,310.9,1596,33.9,157,0,0,0,0,0,0,9.599999999999966,5.665382198952879,0.09837092725665982,301.3,,310.9,,1596.0,,33.9,,157.0,,0,0,0,0,0,0,0,0,0,0,0,1.031861931629605,0.021240601490450747,151-200,15321.599999999946,5322.3,False,True,False
6237,M21096,M,301.3,310.9,1512,36.9,159,0,0,0,0,0,0,9.599999999999966,5.842178010471204,0.10515873008918072,301.3,,310.9,,1512.0,,36.9,,159.0,,0,0,0,0,0,0,0,0,0,0,0,1.031861931629605,0.024404761888621188,151-200,14515.199999999948,5867.099999999999,False,False,True
6238,L53417,L,301.4,310.9,1414,38.8,162,0,0,0,0,0,0,9.5,5.744837696335078,0.11456859963609009,301.4,,310.9,,1414.0,,38.8,,162.0,,0,0,0,0,0,0,0,0,0,0,0,1.0315195753151958,0.027439886826421574,151-200,13433.0,6285.599999999999,False,True,False
6239,L53418,L,301.3,310.8,1390,57.4,164,0,0,0,0,0,0,9.5,8.35455497382199,0.11798561142590962,301.3,,310.8,,1390.0,,57.4,,164.0,,0,0,0,0,0,0,0,0,0,0,0,1.0315300365084634,0.04129496399906837,151-200,13205.0,9413.6,False,True,False
6240,L53419,L,301.2,310.7,1644,31.6,166,0,0,0,0,0,0,9.5,5.439832460732984,0.1009732359483131,301.2,,310.7,,1644.0,,31.6,,166.0,,0,0,0,0,0,0,0,0,0,0,0,1.0315405046480743,0.019221411180522254,151-200,15618.0,5245.6,False,True,False
6241,M21100,M,301.2,310.7,1394,42.8,168,0,0,0,0,0,0,9.5,6.247455497382199,0.12051649919618615,301.2,,310.7,,1394.0,,42.8,,168.0,,0,0,0,0,0,0,0,0,0,0,0,1.0315405046480743,0.030703012890456946,151-200,13243.0,7190.4,False,False,True
6242,L53421,L,301.1,310.5,1324,52.4,171,0,0,0,0,0,0,9.399999999999977,7.264670157068062,0.12915407845230054,301.1,,310.5,,1324.0,,52.4,,171.0,,0,0,0,0,0,0,0,0,0,0,0,1.0312188641647293,0.03957703924503244,151-200,12445.59999999997,8960.4,False,True,False
6243,L53422,L,301.0,310.4,1476,43.6,173,0,0,0,0,0,0,9.399999999999977,6.7385968586387435,0.1172086720073112,301.0,,310.4,,1476.0,,43.6,,173.0,,0,0,0,0,0,0,0,0,0,0,0,1.0312292358803985,0.029539295372940855,151-200,13874.399999999967,7542.8,False,True,False
6244,L53423,L,301.0,310.4,2204,16.6,175,0,0,0,0,0,0,9.399999999999977,3.83103664921466,0.07940108889319371,301.0,,310.4,,2204.0,,16.6,,175.0,,0,0,0,0,0,0,0,0,0,0,0,1.0312292358803985,0.007531760432154375,151-200,20717.59999999995,2905.0000000000005,False,True,False
6245,M21104,M,301.0,310.4,1665,30.9,177,0,0,0,0,0,0,9.399999999999977,5.387277486910995,0.10630630624245867,301.0,,310.4,,1665.0,,30.9,,177.0,,0,0,0,0,0,0,0,0,0,0,0,1.0312292358803985,0.018558558547412275,151-200,15650.999999999962,5469.3,False,False,True
6246,L53425,L,300.9,310.4,1445,41.7,180,0,0,0,0,0,0,9.5,6.309581151832462,0.12456747396223704,300.9,,310.4,,1445.0,,41.7,,180.0,,0,0,0,0,0,0,0,0,0,0,0,1.031571950814224,0.028858131467918248,151-200,13727.5,7506.000000000001,False,True,False
6247,H35660,H,300.8,310.3,1457,46.8,182,0,0,0,0,0,0,9.5,7.14006282722513,0.12491420718948922,300.8,,310.3,,1457.0,,46.8,,182.0,,0,0,0,0,0,0,0,0,0,0,0,1.0315824468085106,0.03212079613444008,151-200,13841.5,8517.6,True,False,False
6248,L53427,L,300.8,310.2,1492,46.3,187,0,0,0,0,0,0,9.399999999999977,7.233465968586387,0.12533512055942686,300.8,,310.2,,1492.0,,46.3,,187.0,,0,0,0,0,0,0,0,0,0,0,0,1.03125,0.03103217156097039,151-200,14024.799999999967,8658.1,False,True,False
6249,L53428,L,300.8,310.1,1405,61.2,189,1,0,0,1,1,0,9.300000000000011,9.003769633507853,0.13451957285799318,300.8,,310.1,,1405.0,,61.2,,189.0,,0,0,0,0,0,0,0,0,0,0,0,1.0309175531914894,0.043558718830207316,151-200,13066.500000000016,11566.800000000001,False,True,False
6250,L53429,L,300.7,310.1,1542,35.5,191,0,0,0,0,0,0,9.400000000000034,5.732041884816754,0.12386511016610563,300.7,,310.1,,1542.0,,35.5,,191.0,,0,0,0,0,0,0,0,0,0,0,1,1.0312603924176922,0.023022049271710733,151-200,14494.800000000052,6780.5,False,True,False
6251,L53430,L,300.8,310.2,1520,37.7,193,0,0,0,0,0,0,9.399999999999977,6.0004188481675405,0.12697368412699098,300.8,,310.2,,1520.0,,37.7,,193.0,,0,0,0,0,0,0,0,0,0,0,0,1.03125,0.024802631562629848,151-200,14287.999999999965,7276.1,False,True,False
6252,M21111,M,300.8,310.2,1598,36.5,195,0,0,0,0,0,0,9.399999999999977,6.1075392670157065,0.12202753434165986,300.8,,310.2,,1598.0,,36.5,,195.0,,0,0,0,0,0,0,0,0,0,0,0,1.03125,0.022841051299849154,151-200,15021.199999999964,7117.5,False,False,True
6253,L53432,L,300.8,310.3,1538,36.1,198,0,0,0,0,0,0,9.5,5.813801047120419,0.1287386215027707,300.8,,310.3,,1538.0,,36.1,,198.0,,0,0,0,0,0,0,0,0,0,0,0,1.0315824468085106,0.02347204159722234,151-200,14611.0,7147.8,False,True,False
6254,L53433,L,300.9,310.4,1615,30.9,200,0,0,0,0,0,0,9.5,5.225497382198953,0.12383900921124519,300.9,,310.4,,1615.0,,30.9,,200.0,,0,0,0,0,0,0,0,0,0,0,0,1.031571950814224,0.01913312692313738,151-200,15342.5,6180.0,False,True,False
6255,L53434,L,301.0,310.5,1408,47.0,202,0,0,0,0,0,0,9.5,6.929424083769634,0.14346590898901568,301.0,,310.5,,1408.0,,47.0,,202.0,,0,0,0,0,0,0,0,0,0,0,0,1.0315614617940199,0.03338068179447395,201-250,13376.0,9494.0,False,True,False
6256,L53435,L,301.0,310.5,1379,57.3,204,1,0,0,0,1,0,9.5,8.274,0.14793328488184676,301.0,,310.5,,1379.0,,57.3,,204.0,,0,0,0,0,0,0,0,0,0,0,0,1.0315614617940199,0.04155184913593049,201-250,13100.5,11689.199999999999,False,True,False
6257,L53436,L,301.0,310.6,1493,37.8,206,1,1,0,0,0,0,9.600000000000023,5.909465968586387,0.13797722696719542,301.0,,310.6,,1493.0,,37.8,,206.0,,0,0,0,0,0,0,0,0,0,0,1,1.0318936877076412,0.02531815135611644,201-250,14332.800000000034,7786.799999999999,False,True,False
6258,L53437,L,301.1,310.7,1376,49.1,0,0,0,0,0,0,0,9.599999999999966,7.074513089005237,0.0,301.1,,310.7,,1376.0,,49.1,,0.0,,0,0,0,0,0,0,0,0,0,0,1,1.0318830953171703,0.0356831395089512,0-50,13209.599999999953,0.0,False,True,False
6259,M21118,M,301.1,310.7,1583,40.7,2,0,0,0,0,0,0,9.599999999999966,6.746397905759163,0.0012634238779131875,301.1,,310.7,,1583.0,,40.7,,2.0,,0,0,0,0,0,0,0,0,0,0,0,1.0318830953171703,0.02571067591553337,0-50,15196.799999999947,81.4,False,False,True
